id,abusive,offensive_aggregated,target_aggregated,abusive_offensive_not,offense_a1,offense_a2,offense_a3,offense_a4,target_a1,target_a2,target_a3,target_a4
1266303530115235840,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266835997343580161,NOT,IMPLICIT,INDIVIDUAL,OFFENSIVE,NOT,NOT,IMPLICIT,IMPLICIT,NOT,NOT,INDIVIDUAL,NOT
664585303798099968,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002610123901108224,NOT,IMPLICIT,OTHER,OFFENSIVE,IMPLICIT,NOT,EXPLICIT,IMPLICIT,OTHER,NOT,OTHER,OTHER
1062829155883118593,NOT,EXPLICIT,INDIVIDUAL,OFFENSIVE,EXPLICIT,EXPLICIT,EXPLICIT,EXPLICIT,INDIVIDUAL,INDIVIDUAL,NOT,NOT
1266172096234901504,NOT,EXPLICIT,INDIVIDUAL,OFFENSIVE,EXPLICIT,NOT,EXPLICIT,EXPLICIT,INDIVIDUAL,NOT,INDIVIDUAL,INDIVIDUAL
1266381057567358976,NOT,IMPLICIT,GROUP,OFFENSIVE,NOT,IMPLICIT,NOT,IMPLICIT,NOT,GROUP,NOT,OTHER
1123496049400848385,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,NOT
1266227578635014144,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266174237565497344,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002602105780211713,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,OTHER
1123485258182287361,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266233853225709568,IMPLICIT,IMPLICIT,OTHER,ABUSIVE,,,,,,,,
1123483653282119681,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266496147692101633,IMPLICIT,IMPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1267503199474327552,NOT,EXPLICIT,OTHER,OFFENSIVE,EXPLICIT,EXPLICIT,EXPLICIT,EXPLICIT,OTHER,NOT,NOT,OTHER
1123484727326007297,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002597124738113537,NOT,NOT,,NOT,NOT,NOT,NOT,EXPLICIT,NOT,NOT,NOT,NOT
1002604803879571456,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266424418462547968,IMPLICIT,IMPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1267244859619934210,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1123494259783606272,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1061756680642408449,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266237473996148736,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123492208055922688,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266319971916943366,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
840651500519116800,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1266132991346184192,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123483660387278848,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266166788817137664,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123490450839621632,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266155421343064064,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123486794643906560,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
664657144835416064,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002606498273529856,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002609562363539457,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266429711854559233,NOT,NOT,,NOT,EXPLICIT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002607964295966723,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267533290900205568,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002610102749351936,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267534121976332289,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1002610193056911360,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,OTHER
839008639352332288,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267012637537206272,NOT,NOT,,NOT,NOT,NOT,EXPLICIT,NOT,NOT,NOT,NOT,NOT
1266335027484295174,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123482782322262016,IMPLICIT,EXPLICIT,GROUP,ABUSIVE,IMPLICIT,IMPLICIT,EXPLICIT,EXPLICIT,GROUP,OTHER,GROUP,GROUP
1123487731726934016,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266497045315096579,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002604910184148993,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266262887334473731,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002552968661684224,NOT,EXPLICIT,INDIVIDUAL,OFFENSIVE,IMPLICIT,NOT,IMPLICIT,NOT,INDIVIDUAL,NOT,INDIVIDUAL,NOT
1002557527513550848,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266219463684341760,NOT,IMPLICIT,OTHER,OFFENSIVE,NOT,IMPLICIT,IMPLICIT,NOT,NOT,GROUP,OTHER,NOT
1123496513664114688,NOT,EXPLICIT,OTHER,OFFENSIVE,NOT,NOT,EXPLICIT,IMPLICIT,NOT,NOT,NOT,OTHER
1266394143082807299,NOT,NOT,,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,OTHER,NOT
1266132162199400448,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266417986585403393,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123492613955440640,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267728382806065152,NOT,EXPLICIT,INDIVIDUAL,OFFENSIVE,EXPLICIT,EXPLICIT,EXPLICIT,EXPLICIT,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL
1266171194249797633,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
664600690761814016,NOT,EXPLICIT,INDIVIDUAL,OFFENSIVE,EXPLICIT,EXPLICIT,EXPLICIT,EXPLICIT,INDIVIDUAL,NOT,INDIVIDUAL,NOT
1123496892120346624,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002599991725215745,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
838889142796832768,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,INDIVIDUAL
1002602484785967104,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266129254636384256,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266235918496575488,NOT,EXPLICIT,OTHER,OFFENSIVE,EXPLICIT,NOT,NOT,IMPLICIT,OTHER,NOT,NOT,OTHER
1267151848139603974,NOT,NOT,,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,NOT,NOT
1002597154311958528,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266218785826095104,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266405775800504320,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266407181089247236,NOT,NOT,,NOT,NOT,NOT,NOT,EXPLICIT,NOT,NOT,NOT,NOT
840885720931807232,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266463205401952256,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
838888431841337344,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123493524794683393,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
839008579734679552,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267472021107204098,NOT,IMPLICIT,OTHER,OFFENSIVE,IMPLICIT,IMPLICIT,EXPLICIT,IMPLICIT,GROUP,OTHER,OTHER,OTHER
664690908667863040,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
667471907705495552,NOT,NOT,,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,GROUP,NOT
1266315235360681986,NOT,IMPLICIT,OTHER,OFFENSIVE,IMPLICIT,NOT,NOT,EXPLICIT,OTHER,NOT,NOT,GROUP
1266143231777083392,NOT,NOT,,NOT,IMPLICIT,NOT,NOT,NOT,INDIVIDUAL,NOT,NOT,NOT
664682023152254976,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266291641649778689,EXPLICIT,EXPLICIT,OTHER,ABUSIVE,,,,,,,,
1268666355840098304,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1268956385775149056,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1268792136314621952,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266693762002169856,IMPLICIT,IMPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
838894237534023680,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,GROUP
1123491670576783361,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
666008411520241664,NOT,NOT,,NOT,EXPLICIT,NOT,NOT,NOT,GROUP,NOT,NOT,NOT
1123486980199845893,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123495001701396480,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
664680580223787008,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266226781855477760,NOT,IMPLICIT,OTHER,OFFENSIVE,NOT,NOT,IMPLICIT,IMPLICIT,NOT,NOT,OTHER,OTHER
1266843968718897153,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267558369247846400,NOT,IMPLICIT,OTHER,OFFENSIVE,IMPLICIT,IMPLICIT,EXPLICIT,NOT,GROUP,OTHER,OTHER,NOT
665974432419172352,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1123483155640537088,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266242697716658176,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
664701737308200960,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266300588116963328,NOT,IMPLICIT,INDIVIDUAL,OFFENSIVE,IMPLICIT,NOT,IMPLICIT,IMPLICIT,INDIVIDUAL,NOT,INDIVIDUAL,INDIVIDUAL
1123487260136148993,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266787844313485315,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1002603622541287424,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1268595984482918400,NOT,EXPLICIT,OTHER,OFFENSIVE,NOT,IMPLICIT,EXPLICIT,IMPLICIT,NOT,GROUP,OTHER,OTHER
1266286003666345989,NOT,EXPLICIT,OTHER,OFFENSIVE,EXPLICIT,IMPLICIT,EXPLICIT,IMPLICIT,OTHER,GROUP,OTHER,OTHER
1266243182083235840,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002607389999288321,NOT,NOT,,NOT,NOT,NOT,EXPLICIT,NOT,NOT,NOT,GROUP,NOT
1266725840320110592,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1267728589035835393,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266386176010792961,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266410528987140100,NOT,EXPLICIT,OTHER,OFFENSIVE,EXPLICIT,NOT,EXPLICIT,IMPLICIT,OTHER,NOT,OTHER,OTHER
1002604423158394882,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
838892428245491712,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266714947666546690,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266595243048214528,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266835070486228992,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002555019164635137,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266650479200817152,NOT,IMPLICIT,OTHER,OFFENSIVE,NOT,NOT,IMPLICIT,IMPLICIT,NOT,NOT,OTHER,OTHER
1266239372925386752,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266362082045227010,NOT,IMPLICIT,INDIVIDUAL,OFFENSIVE,IMPLICIT,NOT,IMPLICIT,IMPLICIT,INDIVIDUAL,NOT,INDIVIDUAL,INDIVIDUAL
664694153217880064,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266393641377030151,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1267157319974084608,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,INDIVIDUAL
1268387564458835968,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266159641433645058,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1266210384123514880,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1002609233718861825,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1268114093396942848,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266844477555081216,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1123491529350418432,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267519906507108355,NOT,EXPLICIT,NOT,OFFENSIVE,NOT,EXPLICIT,NOT,EXPLICIT,NOT,NOT,NOT,NOT
1266708486831947777,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266234489723695104,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266246126723674112,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
664713734812758016,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266797386946543618,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266352173765611521,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266367866477019138,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267601714376593408,NOT,NOT,,NOT,IMPLICIT,NOT,NOT,NOT,INDIVIDUAL,NOT,NOT,NOT
1123484553954385920,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266384913961541632,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
838889903530323968,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
838899684487933952,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,OTHER
1266129193282220032,NOT,IMPLICIT,OTHER,OFFENSIVE,NOT,NOT,IMPLICIT,IMPLICIT,NOT,NOT,OTHER,OTHER
1123484864920064003,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
664715573872467968,NOT,EXPLICIT,NOT,OFFENSIVE,NOT,NOT,EXPLICIT,EXPLICIT,NOT,NOT,NOT,NOT
664691769817341952,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266402065431093249,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266436021002084352,IMPLICIT,IMPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1123490610676207616,NOT,IMPLICIT,OTHER,OFFENSIVE,NOT,NOT,IMPLICIT,IMPLICIT,NOT,NOT,NOT,OTHER
1266331410119430144,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
665488023858118656,NOT,IMPLICIT,INDIVIDUAL,OFFENSIVE,NOT,NOT,IMPLICIT,IMPLICIT,NOT,NOT,INDIVIDUAL,OTHER
1266153453170147328,NOT,EXPLICIT,GROUP,OFFENSIVE,EXPLICIT,NOT,EXPLICIT,EXPLICIT,INDIVIDUAL,NOT,GROUP,GROUP
1266609203948503042,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266240976135192576,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
838912079088099328,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266351798434107392,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266185974666706944,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266392588065615872,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266319873459830784,NOT,IMPLICIT,INDIVIDUAL,OFFENSIVE,IMPLICIT,NOT,IMPLICIT,IMPLICIT,INDIVIDUAL,NOT,INDIVIDUAL,INDIVIDUAL
1266143865884553216,NOT,NOT,,NOT,NOT,NOT,EXPLICIT,NOT,NOT,NOT,INDIVIDUAL,NOT
1266158516089368576,NOT,NOT,,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,INDIVIDUAL,NOT
1123482672570032129,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123485957028757504,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266485557175226370,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002598187864084480,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266436103151800321,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266311674644086785,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002601546608242688,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267132967543021569,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1266208188908568576,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266147684064395264,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123489421012209665,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002607266317684736,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002597760783306754,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123490075738873859,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266838024366829568,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1002596467679383555,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,GROUP
1268283956602036224,NOT,IMPLICIT,INDIVIDUAL,OFFENSIVE,IMPLICIT,NOT,IMPLICIT,IMPLICIT,INDIVIDUAL,NOT,INDIVIDUAL,INDIVIDUAL
667486978426949632,NOT,IMPLICIT,INDIVIDUAL,OFFENSIVE,NOT,NOT,IMPLICIT,IMPLICIT,NOT,NOT,INDIVIDUAL,NOT
667122838978101248,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123494313625829378,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002597285170241541,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002554097013264385,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
667755956072259584,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
668433880240791552,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002604103942459393,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267055134284152832,NOT,IMPLICIT,INDIVIDUAL,OFFENSIVE,NOT,NOT,IMPLICIT,IMPLICIT,NOT,NOT,INDIVIDUAL,INDIVIDUAL
664698801136001024,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123494526667063296,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002599148049321985,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
838888848616734720,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267733833400672260,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266301008663085057,NOT,IMPLICIT,INDIVIDUAL,OFFENSIVE,IMPLICIT,NOT,IMPLICIT,IMPLICIT,INDIVIDUAL,NOT,INDIVIDUAL,INDIVIDUAL
1266291262329483266,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1123492038002061313,NOT,EXPLICIT,OTHER,OFFENSIVE,EXPLICIT,EXPLICIT,EXPLICIT,EXPLICIT,OTHER,GROUP,OTHER,OTHER
1266999427174105088,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266138933928308736,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123495274259914752,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266251257892581376,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266145306665799680,NOT,NOT,,NOT,NOT,NOT,EXPLICIT,NOT,NOT,NOT,GROUP,NOT
1062782860254420998,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
839005692375810048,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002607646069882883,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
838911713068077056,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123495277095264262,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1075421520980262912,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267594056818929664,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002597497531961349,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266288093104992256,NOT,IMPLICIT,GROUP,OFFENSIVE,IMPLICIT,IMPLICIT,IMPLICIT,IMPLICIT,OTHER,GROUP,OTHER,GROUP
664692047497048064,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266372203236352002,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002609417009991680,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1073872804527960064,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
667031385035685888,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1267179434148335617,NOT,EXPLICIT,GROUP,OFFENSIVE,EXPLICIT,EXPLICIT,EXPLICIT,NOT,GROUP,GROUP,INDIVIDUAL,NOT
664614408400855040,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,INDIVIDUAL
1002600092333944832,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
838985897320280064,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,GROUP
1002604880740184066,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266137109791989760,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,OTHER
1266302264072781827,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,OTHER
1266127801771536386,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123486692500025346,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266290132350414850,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266226814390882307,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266247000376274951,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266231393140355072,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1075516191291203584,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266133415805534208,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1063142161179381761,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266165781404037120,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002601299760861184,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
664637426841726976,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267374359649357825,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1266143580982296576,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,INDIVIDUAL
1268154241832624129,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1266139605008617472,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
